0.0000000000000000401265545469366740 0.0000000000000004219341987846113395 0.0000000000000003310966702788586856
0.0000000000000000148986924974707399 0.0000000000000002662523022230027019 0.0010000000000005893931176448319320
0.0000000000000000685837730619049531 0.0000000000000002796194582617000741 0.0020000000000005729340613047639863
0.0000000000000000100674368953646326 0.0000000000000002818738703065895841 0.0030000000000003010369731271111959
0.0000000000000000174536278086964198 0.0000000000000007093311523596435214 0.0040000000000009515790933001255780
0.0000000000000000493438650152384615 0.0000000000000006765225369839568106 0.0050000000000009819575708114314239
0.0000000000000000123605459986070863 0.0000000000000009071448877952736860 0.0060000000000006827385878871439218
0.0000000000000000822346407837395806 0.0000000000000003696231252372373037 0.0070000000000002386701947187930273
0.0000000000000000326199088397528513 0.0000000000000007568987550944550100 0.0080000000000001025152185363253921
0.0000000000000000866076246307267036 0.0010000000000004605898995535540053 0.0000000000000005013447937096211707
0.0000000000000000742687816146150178 0.0010000000000003979230139838918490 0.0010000000000008005957008450081958
0.0000000000000000238714490197000353 0.0010000000000003328708836347615829 0.0020000000000008739085843867400172
0.0000000000000000436560170462615911 0.0010000000000007600465395940503299 0.0030000000000001045795394727377925
0.0000000000000000044079388512335441 0.0010000000000003994408970253715552 0.0040000000000007633615961566420083
0.0000000000000000876598880568798137 0.0010000000000005770332128784971815 0.0050000000000008457817779472520670
0.0000000000000000272753664885067287 0.0010000000000004499647182631960618 0.0060000000000000460950722036557181
0.0000000000000000463512575935345403 0.0010000000000006024035437146579852 0.0070000000000009872033746027852885
0.0000000000000000284447713421866155 0.0010000000000009918489640714511779 0.0080000000000005795641744299473430
0.0000000000000000932423552466753826 0.0020000000000003435168816068312481 0.0000000000000001622248166996169890
0.0000000000000000187923886435070973 0.0020000000000001093292123499622903 0.0010000000000007782611360918068044
0.0000000000000000878863326683111201 0.0020000000000008704391374347864030 0.0020000000000006895942150642042634
0.0000000000000000910052651031898604 0.0020000000000008734749035177458154 0.0030000000000005590770901786612512
0.0000000000000000399576968233835446 0.0020000000000008899547765395254828 0.0040000000000005404496294936222966
0.0000000000000000712838660791906877 0.0020000000000000165215063852031108 0.0050000000000001336777910587727547
0.0000000000000000887478458177055361 0.0020000000000004918357388028482546 0.0060000000000002369146545611044985
0.0000000000000000405217816776231771 0.0020000000000002416018773931938313 0.0070000000000007009740010666121179
0.0000000000000000318485639672021226 0.0020000000000003352769450959414144 0.0080000000000003800709746926145272
0.0000000000000000635538149921008480 0.0030000000000008960471253871560293 0.0000000000000001773007517574824339
0.0000000000000000471328224274948434 0.0030000000000003374661661226241449 0.0010000000000004434595052282830352
0.0000000000000000367800590753462471 0.0030000000000009016849766840806524 0.0020000000000009081693730372819573
0.0000000000000000038872985653054434 0.0030000000000007442588212391854086 0.0030000000000005950726023051799984
0.0000000000000000253867027002324839 0.0030000000000008067088663743504640 0.0040000000000009272929646364502787
0.0000000000000000365417089483429263 0.0030000000000004111919138516384464 0.0050000000000001388819614867031760
0.0000000000000000241173543148289224 0.0030000000000004172634460175572713 0.0060000000000005708489236866398642
0.0000000000000000679583052489712522 0.0030000000000008149488028852402977 0.0070000000000001371888713741498123
0.0000000000000000572458623243709405 0.0030000000000009693391922471761291 0.0080000000000005934419622377617998
0.0000000000000000972736152341932078 0.0040000000000007538206170387695693 0.0000000000000005972584726276148619
0.0000000000000000522977564261750219 0.0040000000000009871409245576501235 0.0010000000000009059801520105992267
0.0000000000000000940685979063010828 0.0040000000000009403033907062763319 0.0020000000000006440577238198130772
0.0000000000000000655149642683169628 0.0040000000000001336569743770610330 0.0030000000000006371396465976175705
0.0000000000000000006838307719136733 0.0040000000000006133080154846481946 0.0040000000000001778924230144696139
0.0000000000000000579279522215612000 0.0040000000000003409564297562894808 0.0050000000000008856804178947186301
0.0000000000000000628612865055265327 0.0040000000000007460143613968739373 0.0060000000000005205419428833124584
0.0000000000000000194346646868785229 0.0040000000000002516181707434839154 0.0070000000000007391379175381018740
0.0000000000000000367336150429833763 0.0040000000000007347386588030246912 0.0080000000000006107891969975298707
0.0000000000000000387230801576390274 0.0050000000000002126077092157174775 0.0000000000000004078328229523417150
